logFC	AveExpr	t	P.Value	adj.P.Val	B
D11Wsu47e	0.057346211270942	4.37254428877147	0.135238170302055	0.893770101005445	0.97809858964986	-6.16324281433613
Commd8	0.152242561555267	5.66834656854849	0.846892388001467	0.407036105252244	0.712279433270593	-6.1636829754464
Zbtb11	-0.179512998061003	5.66082494225868	-0.781535219997126	0.443605945349609	0.739776814283799	-6.16373364029392
Harbi1	-0.0331234694765525	4.18973579279457	-0.131049634648068	0.897040175248127	0.978452699042662	-6.16385775399401
Zfp84	-0.231170652626535	4.81511743536286	-0.615703132522184	0.545007026179548	0.808848683578986	-6.16402361722887
Cald1	0.512824450296554	8.56130399063381	1.07826470967131	0.293699242411929	0.612784905718934	-6.16427979102925
Cgn	0.0540184249167717	3.89359486892658	0.090238132340087	0.928992070091887	0.983051353767994	-6.16439950736587
AW209491	-0.0490730068878449	4.02007988916383	-0.130674532483356	0.897333117825633	0.978452699042662	-6.1645722862017
Mbip	-0.0923518233458243	4.34455765321346	-0.272421366892047	0.788079803023097	0.937874219718014	-6.16464690055488
Baz2b	-0.316580001288152	5.90968598180422	-0.832953244474618	0.414669379529314	0.717545308755874	-6.16466788256761
Immt	-0.161684508410743	7.83814886849364	-1.05424070052975	0.304293876080372	0.622715969949667	-6.16476683948103
Sirt6	-0.0450517424855095	4.15285135900936	-0.141532025883607	0.88886003152582	0.976889864484728	-6.16546392736826
Nsmce1	-0.233472505334618	5.35880480900371	-0.763294603769696	0.454163088793319	0.746158747085391	-6.16584990948589
Ddx28	-0.107008632490523	4.3631585229668	-0.329277058927922	0.745356213610115	0.920058794864529	-6.16599443205807
Scnm1	-0.0281100555526681	4.17471751087623	-0.110170995263816	0.913367469417889	0.980709772680742	-6.16604064526298
Vsig10	-0.171967205023387	4.48785212395615	-0.669521572939339	0.510788966834028	0.785018192159569	-6.16637134972815
Stx3	0.0202972318267056	4.62310870671205	0.0590930863377188	0.953462131419017	0.985171692005575	-6.1664489659061
Edc3	0.0458487528545808	4.13545673686979	0.191755965959151	0.849859244811516	0.963697339916181	-6.16656082451534
Ncs1	0.194169502932295	5.69337899607233	0.909475179025581	0.373887437976478	0.684465691451734	-6.16658943181523
Ppcdc	-0.0950740278871081	4.06487583971332	-0.248216974025976	0.806487395479379	0.946123247104025	-6.16683139742801
Stat1	-0.121953778408821	4.53249739281131	-0.41394602635047	0.683301783751477	0.887809935414413	-6.16766152483726
Minpp1	-0.17712396904204	6.13493963153206	-0.94136024309377	0.357708724685412	0.668787524123894	-6.16772342978859
Mapre1	-0.24832340842178	7.72999650694752	-1.05439740779148	0.304223893477442	0.622715969949667	-6.16823316922901
Ddhd2	0.170244850707235	5.73856342206775	0.892365761302551	0.382766860549573	0.692205271502098	-6.16854338889456
Lyn	0.132400956744644	3.6555058728886	0.232302149743702	0.818654642407215	0.952457262010606	-6.16863165642514
BC017158	0.0439972836267941	3.3869679910154	0.160947008518084	0.873743441417148	0.9724416880526	-6.1688047663566
Higd1a	0.37399194172304	5.26694371078692	0.568484374288678	0.576009509757989	0.827817268062107	-6.16907822625373
Cstf1	-0.207483217349394	5.72478471085008	-0.798804494320627	0.433751242774008	0.731168458008697	-6.16907860849359
Emc7	0.162406317114384	5.10269000944333	0.710246296483806	0.485719290125477	0.768108960736384	-6.16931869979584
Ola1	-0.210069922545799	7.26898353064732	-1.03073743482203	0.314920423373921	0.631997015489086	-6.16945793480237
Zic1	-0.092773896023485	2.0487006841323	-0.191700464164886	0.849902146063304	0.963697339916181	-6.16988031561976
Apobec1	-0.251040211307227	4.20755909082699	-0.513830476935737	0.612978885138572	0.847430325266252	-6.17012222087419
Tstd2	-0.130916384439795	5.04522522826835	-0.609931700837027	0.548748124479951	0.810484923827359	-6.17029116093507
Tom1l1	-0.251549993822999	5.0947295728415	-0.679171025575081	0.504783740386651	0.78020652314944	-6.17033142816989
Hint2	-0.0469058816706616	4.03559375142362	-0.166202290577965	0.869659916848579	0.970663363929152	-6.17036816285208
Kdm5b	0.196891278464332	8.40957662055378	1.06396773430459	0.299971746050153	0.617740410679394	-6.17065167194903
Zmat3	0.191243697833866	7.22150937780236	1.06082618698557	0.301362828064093	0.619278325317644	-6.17073849936803
Nicn1	0.105932578886559	4.34162937596096	0.29651897550435	0.769879076243391	0.930035839759039	-6.17083237855497
Med6	-0.174304817792699	4.78972017438956	-0.50313916869577	0.620340949968049	0.851841516449486	-6.17083775350937
Gm14326	-0.111883073148822	4.34639790002876	-0.321824635903695	0.750911865907938	0.922343216666242	-6.17106043403349
Casp4	0.141789243213289	1.07058525759093	0.452619488527283	0.655675104243034	0.872013116273651	-6.1710660824169
Mbd1	0.120380578978367	4.68971208605213	0.693107367334998	0.496181737073628	0.775201316197946	-6.17118950882767
Peg10	0.779666221786107	6.4369949330887	0.956700929850036	0.350096079379387	0.6621245960589	-6.17149682293807
Kbtbd2	-0.274240457059379	6.46526578693288	-0.971993195184158	0.34261828847659	0.655916059474142	-6.17153410381969
Klf16	0.205981577825364	4.98828212010584	0.634708213988661	0.532784777125723	0.802530959423208	-6.17161155126104
Cwc15	-0.201657602560162	6.30014320655919	-0.904923809347805	0.3762360174022	0.686495739845272	-6.17166998607431
Igf2bp1	-0.471300549017869	7.91324790519451	-1.00745602696252	0.32570277880452	0.642155403950916	-6.17188866422902
Txnrd3	-0.131389466520694	4.20033460732156	-0.473940134313149	0.640655391540787	0.863885971827192	-6.17234781533809
Fcf1	-0.161046603891818	5.30350138792006	-0.620245288955674	0.542072366722956	0.807902205319299	-6.17236158710426
D930015E06Rik	-0.235791751683248	6.42641614146233	-1.02677349297135	0.316738219412619	0.634518736471704	-6.17246819773891
Taf11	-0.0876426286117429	4.23669535685251	-0.321988575749044	0.750789500663461	0.922273668335371	-6.17249028447659
Mrpl48	-0.0896399689299949	4.50355322620717	-0.357461881047195	0.724475817532377	0.909614345273443	-6.17255920756029
Lrif1	-0.0619365251996467	4.04596965209943	-0.183303009872147	0.856398565124111	0.966149428993901	-6.17260058059462
Cnep1r1	-0.0765795480235756	4.32838380316065	-0.219740542310582	0.828291749968361	0.955205961274989	-6.17308150664419
Hmox2	-0.0870421454109938	4.34262773072032	-0.378542348317541	0.709000483345575	0.902278846263199	-6.17317234034198
Chl1	-0.240979819817314	3.48734486970949	-1.06845665158089	0.297992050848799	0.616005668746961	-6.17324560717454
Nsdhl	0.126865122788541	4.61391720792976	0.300127033739878	0.767165353880125	0.928482430128049	-6.17333103619068
Tpt1	-0.742999678242954	7.43820996147802	-1.01693598838804	0.321281487425949	0.637447972132619	-6.17341407391458
Zbtb9	-0.135308710525871	4.35446014828241	-0.288123333193791	0.776205371249209	0.931799667510996	-6.17342712581988
Slc8b1	0.278606547641798	4.91317087569143	0.867481754506327	0.395927252434886	0.703495347052018	-6.17372897455278
Brd4	0.29687043580508	6.06485590841398	0.936719011537238	0.360033823904036	0.670819936992712	-6.17375876633844
Ift43	0.143074049384275	3.86650741115922	0.407716293324812	0.68779636109631	0.890263719008112	-6.1737767069655
Abcd1	0.272594996868256	4.14751217287977	0.51888385480707	0.609513621275532	0.846632873852489	-6.17382250382798
Otud6b	-0.204493138255185	6.20943446757113	-0.909803553047115	0.373718370007071	0.684235322206122	-6.1740169587222
Grik5	0.28580589232989	4.24122449733705	0.731187438853343	0.473111848533468	0.760090777363756	-6.17415402442337
Plekha3	0.131900822103177	5.72078411984609	0.849424065434155	0.40565945584138	0.711319025689326	-6.17423224376028
1200014J11Rik	-0.174868754449041	6.22882436041664	-0.878741402184228	0.389936290466096	0.698155844150157	-6.17428995298292
Mlycd	0.0701770624503739	3.72917779863189	0.195689783519931	0.846819746322456	0.962977076536395	-6.17431216089289
Lyrm2	0.128280467284548	4.27791997437052	0.487368117865287	0.631275918324425	0.858511461921217	-6.17437958630028
Cog6	-0.203256644182495	5.12282209944155	-0.617463684920419	0.543868537038819	0.808393969801508	-6.17452946109201
Hsdl1	-0.17097141716315	4.91189255634262	-0.609822385853431	0.54881911497403	0.810484923827359	-6.17487112404001
Snx24	-0.050513338977507	3.43240931741193	-0.122875125352914	0.903427549887702	0.979408669216201	-6.17525042453512
Irak1bp1	-0.176870864626687	4.60720359321037	-0.679599264752393	0.504518161432446	0.780140040948882	-6.17550862712457
Thoc5	-0.247293044827036	5.90963033588474	-0.802411324437029	0.431710317386397	0.729643449395825	-6.17553954313927
Cog8	0.259533030580982	4.98754482645652	0.732667130671284	0.472228394435798	0.759287995441875	-6.1761770734452
Eral1	0.144403933506556	4.68776340107451	0.480651835281534	0.635959401480779	0.861001232284473	-6.17633258151727
Endov	0.196406020212494	4.32131947160971	0.679638146443864	0.504494052294549	0.780140040948882	-6.17634025423388
Prkrip1	0.0765646481221491	4.44598511634235	0.28089104494902	0.781667913381433	0.934812220098324	-6.17640347197645
Med26	0.121258247090478	4.48438053466413	0.434939171363565	0.668245371745235	0.878498788020397	-6.1766261985729
Lmo4	0.243152222508466	4.60792350131038	0.72444436416548	0.47715019083721	0.763170293105433	-6.17691323685314
Zfp157	-0.236254705241123	4.68971261381173	-0.511371028860205	0.61466878939225	0.848741526741026	-6.17704942709442
Txnl4a	-0.241293320548495	7.99536736766033	-1.06183252110828	0.300916719387658	0.618918080736165	-6.17719429915451
Zfp668	0.114775292671873	3.94773232863619	0.283711188427694	0.77953646435717	0.934001421853271	-6.1774537118766
Gde1	-0.222192025473886	5.66364457921247	-0.73921006635352	0.468333659685006	0.756391732476636	-6.17749924956066
Ankrd16	-0.0331566668748753	3.87563538202067	-0.10442412764815	0.917868810693376	0.981122668736972	-6.17768651420531
Smn1	-0.151177843559761	5.09002440482968	-0.522231983447893	0.607222874858468	0.845478730074217	-6.17795838333189
Map2k2	0.25142503878222	6.24910595428944	0.948711660125801	0.354046770456312	0.665519087202257	-6.17812732809287
Isca1	0.240800939700494	5.11279718143536	0.70064033500363	0.491567366059483	0.771346707252836	-6.17818635082516
Gba2	0.0224191123625266	3.87821918885478	0.0461497259781494	0.963646820362286	0.987755399042805	-6.17821292254179
Tigd2	0.0298341907673523	4.31480877126799	0.0700811528377957	0.944822340385574	0.985171692005575	-6.17840200867125
Ccdc58	-0.242035781604342	5.55239798397917	-0.679334633469579	0.504682267135029	0.78020652314944	-6.17847622635463
Rnf19a	0.353264917986002	6.9965724769375	1.0549621466423	0.303971786821657	0.622443474687485	-6.17868032236281
Cox17	-0.166735924033522	4.99110606082888	-0.44234209028952	0.662969612325755	0.876868306500548	-6.1787034792747
Ring1	0.0215359800478083	3.84834176154442	0.079342094826804	0.937545943761143	0.984500157513251	-6.17877519466688
Zbtb22	0.135378263222293	4.68948623728194	0.582815544241393	0.56650585672856	0.822251691911934	-6.17878902960016
Trove2	0.219098616570855	6.77152039252206	1.0261628330906	0.317018914821865	0.634617890204225	-6.17883696280677
Amot	0.65545502811827	4.58244825253971	0.757484008853485	0.457557870927849	0.747714282602907	-6.17894790849599
Ank2	-0.246441363391979	5.63475968522934	-0.894046290021454	0.381888587517067	0.691417773050212	-6.17900868185616
Map3k10	0.160304152964341	4.71858130214125	0.603760752297028	0.55276323446686	0.812212235888274	-6.17910694235474
Snx16	0.149267545351073	4.45287851387031	0.554081650808425	0.585641544700938	0.834599152123597	-6.17913635869687
Gpld1	0.114612832854902	4.2438274550223	0.279819062173375	0.78247857628603	0.935075191049851	-6.17915789026465
Stub1	0.163859166659042	4.68062080943766	0.599176209567886	0.555756164605423	0.813286665437743	-6.17924052574841
Mrps21	0.189571761392448	4.77758370526935	0.658420224902488	0.517747191474796	0.790070182255009	-6.17938484363038
Mafg	-0.0167491204220989	4.47157307053874	-0.0456688529612475	0.964025337063688	0.987866958114985	-6.17965878022013
Prkrir	-0.234706809001401	6.9033451586389	-0.995262714759405	0.331451873420277	0.6475773015906	-6.17987556187822
Parn	0.132765879084745	5.48283109028057	0.81892409986864	0.422443280657183	0.723639853489383	-6.18006504676079
Snf8	-0.0808276816639042	4.6315669050567	-0.207900284504907	0.837401015350542	0.958933820790651	-6.18050225862764
Jak3	-0.0654377300125821	4.50260692755822	-0.121613381503756	0.90441405862633	0.979412480821285	-6.18061164139454
Cnot3	-0.186947146948244	5.02768205870271	-0.60609089944302	0.55124530991067	0.81125302917216	-6.18081589613939
Gm15800	0.387121925172917	5.95528857719784	0.94894254814467	0.353932172602081	0.665483301015174	-6.18113484880608
Inpp1	0.0829982815470611	3.61837193537898	0.321510816877889	0.751146120275105	0.922425385345207	-6.18114559110263
Sco1	-0.194131221936174	5.39018871594969	-0.608848966962634	0.549451480221897	0.810538131309458	-6.18118283536439
Abca5	-0.145747498936342	4.14972769179969	-0.229990921632825	0.820425624932976	0.952637411292625	-6.18131744364926
Tceanc2	0.0544299383956774	3.87333386823117	0.199863184555111	0.843597811733301	0.961785360809241	-6.18144516551521
Gtf3a	-0.00306934602182984	3.98160348658122	-0.0105637221461868	0.991675779532309	0.996713545146982	-6.18149500771647
Bcl2l11	0.223012147293578	4.99963207339731	0.756706492275953	0.458013287604178	0.748058437333499	-6.18160743590229
Serac1	0.122485777963133	4.37241693095663	0.350825448633018	0.72937323958118	0.911889386737039	-6.18164883959262
Abt1	-0.100329339626614	4.75740755870836	-0.345864922858409	0.733041699509494	0.913805152385309	-6.18220728262351
Tnpo1	-0.155635793204711	8.64986659319533	-1.05880930684516	0.302258338646905	0.620270320770544	-6.18223866808023
Amdhd2	0.151087037525174	4.38323955480387	0.405362272227658	0.689497827521908	0.891105708664715	-6.182445714113
Phospho2	0.0512169505911446	4.37035138193702	0.221427985779154	0.826995509255999	0.954595584845484	-6.1825881798724
Aff4	0.264241245497898	8.48379685244877	1.05862603152373	0.302339808656344	0.620357076926707	-6.18265144034297
Prkx	0.110731829268447	4.56189908334898	0.363485498321233	0.720041102927083	0.907345259456207	-6.18268830912421
Actr8	-0.137487992914131	5.38721970181699	-0.691826461441369	0.496968831955124	0.775379120674289	-6.1827150034196
Bbs2	-0.0189535249673627	3.9729328539805	-0.0599283183183746	0.95280517747352	0.985171692005575	-6.18300066727239
Wdr12	-0.264744593454367	6.00151676996396	-0.809054920597898	0.427966745684628	0.727433166956216	-6.18315739282224
Msrb3	0.54577153723503	5.54679527508929	0.988253063051124	0.334788678818149	0.650587502557847	-6.18335279460366
Fmnl2	-0.213277337200045	6.52768108364087	-1.03153261108235	0.314556659198438	0.6317475957103	-6.18357732582451
Spag7	-0.149201077920797	5.58677842822833	-0.747174324262008	0.463618792466232	0.752284718544899	-6.18417558565936
Ctdsp1	0.250380004311248	4.74073044710481	0.796187429993266	0.435235860473787	0.732473492778214	-6.18437299421376
Pfkfb2	-0.0607740819994698	4.46634290597847	-0.122547740096524	0.903683504415951	0.979408669216201	-6.1845463229572
Frmd4b	-0.18984148279579	3.87237187536973	-0.313652821553873	0.757019817603348	0.924402844701882	-6.18467171151158
Gdap2	0.0314748951702502	4.38792825777505	0.150478698638894	0.881888340289432	0.974961839079495	-6.18499635811715
Spsb3	-0.0863615859213684	4.7406054047689	-0.400550601998713	0.692980915332721	0.89388081666328	-6.1850290954936
Cdc27	-0.291856031071097	7.58503996079952	-1.01995225381088	0.319883636407418	0.636093321638881	-6.1850447673567
Dgcr14	0.133436623113018	4.99391910412275	0.667952701877544	0.51176912108247	0.786032544562091	-6.18531466447787
Epb4.1l5	0.132507486972831	4.80060783959449	0.57626789494272	0.570837853605508	0.824918042986781	-6.1856713639036
Lysmd3	-0.255389000250061	5.14321708917878	-0.709700355631455	0.486050567995054	0.768108960736384	-6.18583996521348
Tmem206	0.282574892963652	4.43867555908606	0.497095785748997	0.624520694171304	0.854578849083029	-6.18585919425803
Colec12	0.356793499194822	4.97906184562824	0.680984089321906	0.503659884690808	0.779894003475861	-6.18588261841917
Ctdspl	0.0936641677506787	3.92598280482014	0.424970743080373	0.675377379729692	0.882565165910614	-6.18594935285184
Fbxo10	0.181460419308926	4.25088294444843	0.576083032931175	0.570960406411486	0.824953043124981	-6.1866952813048
Ktn1	-0.284429521437873	7.6262705461913	-1.04323636818729	0.309236992699717	0.627209388971784	-6.18680601632671
Slmo2	-0.246214555257214	5.88296874052798	-0.775985974100156	0.446801631585406	0.741659292549504	-6.18687371067045
Antxr1	0.559789015968625	6.00227099044153	1.04169389321358	0.309934407331421	0.627551692780348	-6.18696837712053
Tm9sf3	0.180679528150371	8.40963530578807	1.05578131383456	0.303606365535367	0.621827323200542	-6.18703841024384
Dync1li2	0.145253410404565	6.70317565128065	1.00223775739257	0.328154579695095	0.644340737801013	-6.18727202039057
Dusp7	-0.0871575798609685	4.17750400086307	-0.299273060868044	0.76780737492405	0.928793746670035	-6.18734434042354
Mvk	0.133825421076563	4.74194962641919	0.489583210885456	0.629734735888271	0.857635639273753	-6.18743456644837
Smim12	-0.0272552213404609	4.35004435017284	-0.0972877409534894	0.923462447735879	0.982057297409905	-6.18743832589811
Ubl3	0.201172940653962	6.1876313733363	0.92556706746211	0.36566222204995	0.676765861857648	-6.18781424785054
Habp4	0.101979070033019	3.78478597499523	0.3449561948516	0.733714446424026	0.914052988438843	-6.18803835398186
Acvr1b	-0.0385676428858899	4.61731682753097	-0.0795231410198538	0.937403748090776	0.984500157513251	-6.18805187711745
Jagn1	-0.130560065817903	4.69775566063555	-0.366406257272091	0.717894410979821	0.906358338051002	-6.18811395084732
Msrb1	-0.0933364060946005	4.54980089289983	-0.264989768851989	0.793718599449044	0.94047659394403	-6.18830786746569
Klhl13	-0.478243354866867	6.64512519408165	-0.539256147419015	0.595639660692077	0.840005503831552	-6.18840279885663
Ldoc1l	0.0156160873475146	3.46799561596998	0.028172142729794	0.977802980720259	0.992093947361556	-6.18845949854715
Slc7a11	-0.0546300424675472	4.22309325047305	-0.0820352406434697	0.935430941309937	0.984403884281841	-6.18864084631449
Polrmt	-0.165400720349668	5.3684093295891	-0.67256143866591	0.508892815035194	0.783744505103927	-6.18871778749993
Syngr1	0.142959905568388	4.09717329739314	0.272674970749802	0.787887587427703	0.937786489231891	-6.18878248745689
Sprtn	0.00175974265811352	4.10299323506392	0.00663751984880426	0.994769567894926	0.997985213959618	-6.18914201094484
Tead4	-0.0865809749665729	4.07806064715345	-0.248215951016053	0.806488176012604	0.946123247104025	-6.18980574558776
Klhl28	-0.0308483363844934	4.3207009708217	-0.121717668235126	0.904332514819903	0.979412480821285	-6.19014470632759
St3gal4	-0.213165327928129	4.47934934146219	-0.340175262170863	0.737257466529768	0.916174230998914	-6.19021605314461
Mapk8ip1	-0.0943872689219001	4.55507141780469	-0.30163003115006	0.766035810872714	0.927824825106621	-6.19109192546198
Dctn5	0.150690259118064	5.46672553346134	0.792240561614796	0.437480813577734	0.734845199756805	-6.1911487137595
Mars	-0.245705952413189	7.43704006135269	-0.97291833765517	0.342169450453153	0.655916059474142	-6.19133264990166
Slc9a3r1	0.322654689269732	5.45747111755236	0.836101250041976	0.412937566215026	0.716762768501288	-6.19147553724512
Peg13	0.145775199849627	3.55659602070782	0.314262008152518	0.756563916776491	0.924402844701882	-6.19161531360473
Acox1	0.195191309143991	6.0221124366041	0.948650065997724	0.35407734605321	0.665519087202257	-6.19214607871746
Wdr83os	-0.122284254730307	4.55896536622298	-0.475991226271802	0.639218643930615	0.863286550782074	-6.19238929616591
Uchl3	-0.161543499821072	5.12922729397816	-0.583555427258269	0.56601741084314	0.821995006773577	-6.19245311674231
Agap1	-0.203562091747729	6.26522068850319	-0.866262219455704	0.396579708740178	0.70376405228537	-6.19273268842784
Hspb11	0.166405692566234	3.84285134401211	0.582052764011863	0.567009646266914	0.822400048982282	-6.19309555510515
Six4	-0.0584487777666229	5.049853821516	-0.181559971452971	0.857748340249251	0.966502550362498	-6.19323370902543
Hs2st1	0.175376197222794	6.35915588057275	0.975478279556272	0.340929590305479	0.655280334590786	-6.19338794574504
Fbxo34	-0.0664870011550542	4.6462875036126	-0.194880649816939	0.847444731893668	0.963047471907236	-6.19361892733313
Cbx4	0.229708788147811	4.0709843435474	0.502750018674721	0.620609700100295	0.851952327249564	-6.19364762979166
Utrn	0.243159313196315	8.32139151853414	1.04969465642426	0.306329064448118	0.624739363804513	-6.19365203140695
Shkbp1	-0.0202709011367768	4.45446207796729	-0.0488012820088192	0.961559822615544	0.987235328514182	-6.19396663523819
3110043O21Rik	-0.106427787611785	4.7258750997193	-0.366501517091652	0.717824437393482	0.906358338051002	-6.19416000085105
Ramp3	-0.107718324195184	2.90650782233625	-0.198128896788221	0.844936372000908	0.962064088628903	-6.19443214871539
Fbrsl1	0.138023639131244	4.53253074002338	0.384255065191933	0.704828559487812	0.900094910092101	-6.19443536588386
Aasdh	-0.125484029585726	4.51087588281184	-0.375559438351363	0.711182613096916	0.903543222759309	-6.19477333029064
Ajuba	-0.312269033130426	6.76357013116633	-0.921867454041735	0.36754241135091	0.678989816788424	-6.19486023164141
Trp53bp1	-0.239944954968832	7.26321683742842	-1.03327639106386	0.313759984345401	0.631108531226204	-6.19486043761044
Pcbp3	-0.175727507983202	4.6904385570901	-0.580098073594487	0.56830170446044	0.823498981799858	-6.1948866699056
E130308A19Rik	-0.125997624281562	4.59472988823805	-0.428040753515636	0.673177526789802	0.881311322913894	-6.19499314149851
Rchy1	-0.16739434438565	5.11078255684313	-0.641842816974301	0.528235280129829	0.799181709867308	-6.19504255370959
Mesdc1	-0.218254395397495	5.3475674781679	-0.704017247813534	0.489506887454476	0.770353701626605	-6.1951547758477
Snw1	-0.192332932026146	7.18309548251264	-1.00394417383247	0.327351406889898	0.643669269511163	-6.19564196099409
Ccndbp1	0.112344972185786	4.64669124228755	0.590408065897766	0.561503894612914	0.818065615135772	-6.19590153942781
B230219D22Rik	0.183069190437223	7.31297506413387	1.03279675975634	0.313978969331371	0.631388530882599	-6.19590654103622
Gpi1	0.549444295339557	9.05125604142224	1.04851565884173	0.306858463822356	0.625356281924693	-6.19590827665365
Six5	-0.0454084470938927	3.29978424471338	-0.125355598720322	0.901488632877995	0.979408669216201	-6.1960493988322
Gmpr2	-0.0937858837217558	4.43926279174726	-0.377100667423916	0.710054816834718	0.902945892511544	-6.19608157635046
Gli2	0.26671835581009	5.32239894577419	0.745980645228156	0.464323637088693	0.752849265298077	-6.1971793585245
Tef	0.37318122645243	6.53220460081175	1.00079906475551	0.328832808708033	0.645226927419197	-6.19775249993706
Ddx42	-0.208381341550417	7.4389120527192	-1.00825837658831	0.32532693497741	0.641734138437494	-6.19779809070466
Zfp142	-0.124623953297946	4.7250156452139	-0.302262993921903	0.765560282279167	0.92753277311043	-6.19789971787083
Gmeb2	0.0974597687671803	4.97505069194652	0.653217764959662	0.521026127166678	0.793121553979422	-6.19813863828521
Trmt2a	-0.268698284883546	5.95897996241972	-0.835865010661703	0.413067368433788	0.716762768501288	-6.19816558893801
Foxo1	0.177813571520548	4.7940762351532	0.562313426976541	0.580126564384491	0.830777091242741	-6.19844802544348
A830080D01Rik	-0.238791181206625	5.24908236297883	-0.375936734218929	0.710906463369031	0.903430550156967	-6.1984822727813
Socs4	0.0491295634870825	4.15189613652019	0.232264401454414	0.818683559129552	0.952457262010606	-6.19849171033816
Mrpl20	-0.287985120421953	5.58432756199232	-0.697315535291634	0.493600933678136	0.772847519859288	-6.19853989625602
Arhgap42	-0.202078847061167	4.88663986645604	-0.726192037524664	0.476101585814043	0.762387834248532	-6.19856926622773
Atg16l2	0.189573305100144	4.14695913245419	0.693499092230987	0.49594117174994	0.774971283899386	-6.19857332842853
Rab4b	0.0497487762285429	4.54857089585792	0.190761431485939	0.850628063057646	0.963866263073185	-6.19872010561899
Apeh	0.180284454556054	5.52091002327933	0.872267625893967	0.393373538009393	0.701161752208634	-6.19887557592287
Hook2	0.030384295493354	4.37803885347586	0.0896762680020325	0.92943295190495	0.983138637398526	-6.19927475327176
Mlh3	-0.0132171735549793	4.79690308318748	-0.0522245788505593	0.958865821312785	0.986442761894253	-6.19945362062985
Mtmr14	0.134075755281411	5.27326000052536	0.640939293192854	0.528810247202923	0.799886142271395	-6.19976440437799
Wdr8	-0.0498731121588003	4.31985003532138	-0.188756397308673	0.852178505317735	0.964249397948491	-6.19990119634303
Adnp2	-0.262857948538321	6.0712224842037	-0.861923173372706	0.39890677421483	0.705148137399188	-6.19993010965726
Zfp955a	0.275647583736504	5.15326022742437	0.68171647461846	0.503206307680993	0.779822673597467	-6.20010357166617
Wac	-0.193206062975124	6.71882163326722	-0.955036681469324	0.350916559151501	0.662647017209492	-6.20043229112903
Tirap	-0.0963620047174016	4.1629789653047	-0.333719483158328	0.742051208539867	0.918976829206006	-6.20043978736225
Dgkz	-0.296378620549337	6.53643018024392	-0.958766541907993	0.349079548829872	0.660675726279949	-6.20072876458608
Ap4m1	-0.075849775619286	4.39771137248985	-0.282083291407253	0.780766603572331	0.934354577199492	-6.20108763927937
Accs	-0.0426767975615769	3.40141208297771	-0.125649909145156	0.901258620332161	0.979408669216201	-6.20151892803914
Irf2bp1	-0.233905946708672	5.09713661653344	-0.670377914101221	0.510254412276687	0.784640710921538	-6.20156235325055
Cept1	0.188557533143803	5.35556754316962	0.710294153772601	0.485690256507678	0.768108960736384	-6.20164671845105
Pnpla7	0.119485437068325	4.19730298354128	0.253512239455786	0.802450026530648	0.944606501556381	-6.20218897549358
Zbed3	0.0717427280644509	3.84368840307013	0.327731844898331	0.746506984947096	0.920399865750261	-6.20231680833446
Fermt2	-0.142382692822282	7.54832080425707	-1.00985819287731	0.324578441062781	0.640976614490542	-6.20266316184932
Afg3l2	-0.226327601593159	5.93189343656563	-0.80296036878005	0.431400166506656	0.729430812463129	-6.20271546662523
Galk1	-0.281947498166962	7.24375954660174	-1.00389663858377	0.327373762080127	0.643669269511163	-6.20274026164952
0610007P14Rik	0.0744221496414488	4.53941807166018	0.204237750025342	0.840223597051279	0.960186405493806	-6.202892049925
Smap1	0.071088363843165	4.63130314153732	0.343586133899858	0.734729141972262	0.914396356277478	-6.20302893080645
Dmwd	0.19068237455345	5.82934071225722	0.864344527797007	0.397607093241766	0.704500492536429	-6.20315939532604
Nav2	-0.301286762746316	5.6360645137305	-0.701728873185752	0.490902629860017	0.77122150834251	-6.20326427967805
Ppox	0.215176489509387	4.51659794353113	0.612020497080458	0.547392572321644	0.81002470011607	-6.20334346110441
Traf6	-0.185521625422179	5.68041191232516	-0.825180202475334	0.418965319675295	0.721352845631315	-6.20352194735623
Gga3	0.170826251157646	5.02947900296982	0.477712148926266	0.638014295743353	0.862602739645152	-6.20355978892444
Tsc22d1	0.277376648207426	7.95695412169353	1.03185955832975	0.314407179008204	0.631624659985301	-6.20361072956054
Mrps11	-0.000594433861418331	4.32907311504284	-0.00186575098364067	0.99852975910461	0.999540161087008	-6.2036845696439
Pih1d1	-0.116148562921798	4.8426971564564	-0.457221166060602	0.652420372577386	0.87017806191041	-6.20378685140945
Fastkd5	-0.24137492899037	4.71421589060346	-0.531405822163135	0.600967543719133	0.842600255291562	-6.20406787318095
Scp2	0.18180028480431	6.29591455347149	0.935492809858127	0.360649811012659	0.671424144240305	-6.20418957130475
Tmem248	0.165181431754963	6.41531101829036	0.891476501133673	0.38323214161091	0.692521787580487	-6.20441307801555
Pdcd5	-0.0412203877609745	4.40411233417329	-0.12720101570447	0.900046531300795	0.979408669216201	-6.20443846811368
Fbxo46	0.0787661036932912	4.15087169206243	0.252664545367269	0.803095971724593	0.944923216758289	-6.20468128437869
Kifap3	0.157147304159889	6.10219179653941	0.862067265651463	0.398829354617489	0.705113903739659	-6.20489723979387
Atg3	-0.15807280340163	4.622705651549	-0.409656099469559	0.686395562549169	0.889565951365615	-6.20490500815624
Arid4a	-0.173897860269733	5.32041218500022	-0.653458512158871	0.520874138722734	0.793035385504371	-6.20493544488857
Plxnb1	-0.266729541614622	5.6726426165128	-0.836412248368979	0.412766727192422	0.716681851470125	-6.20542585902059
